"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"6842","Lanzhou","Lanchow","China","36.061089","103.834304",1,1850,100000
"6843","Le Havre","","France","49.494369","0.107931",1,1850,53000
"6844","Leeds","","United Kingdom","53.79648","-1.54785",1,1850,184000
"6845","Leghorn","Livorno","Italy","43.55","10.310579",2,1850,84000
"6846","Leicester","","United Kingdom","52.6386","-1.13169",1,1850,59000
"6847","Leipzig","","Germany","51.33962","12.37129",1,1850,63000
"6848","Lhasa","","China","29.645563","91.140749",1,1850,42000
"6849","Liege"," Liège ","Belgium","50.63373","5.56749",1,1850,92164
"6850","Lille","","France","50.628442","3.054975",1,1850,99000
"6851","Lima","Rimac","Peru","-12.04318","-77.02824",1,1850,70000
"6852","Limerick","","Ireland","52.6653","-8.630497",1,1850,54000
"6853","Limoges","","France","45.83153","1.2578",1,1850,34000
"6854","Lisbon","","Portugal","38.71667","-9.13333",1,1850,262000
"6855","Liverpool","","United Kingdom","53.408372","-2.991572",1,1850,425000
"6856","London","","United Kingdom","51.511214","-0.119825",1,1850,2320000
"6857","Louisville","Kentucky","United States of America","38.252563","-85.758367",1,1850,45316
"6858","Louveigne","Louvain, Louveigné ","Belgium","50.877572","4.704328",2,1850,29747
"6859","Lubeck","Lübeck ","Germany","53.865886","10.687097",1,1850,23000
"6860","Lucknow","","India","26.83928","80.92313",1,1850,300000
"6861","Ludhiana","","India","30.90015","75.85229",1,1850,50000
"6862","Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,1850,71000
"6863","Lyon","","France","45.74846","4.84671",1,1850,220000
"6864","Macao","","China","22.1667","113.55",1,1850,29587
"6865","Madras","","India","13.08784","80.27847",1,1850,310000
"6866","Madrid","","Spain","40.416775","-3.703789",1,1850,216571
"6867","Madurai","","India","9.91735","78.11962",1,1850,41601
"6868","Magdeburg","","Germany","52.130808","11.628878",1,1850,52055
"6869","Mahdia","Mahdiya","Tunisia","35.50472","11.06222",1,1850,4000
"6870","Mainz","","Germany","49.98419","8.2791",1,1850,43000
"6871","Malaga","","Spain","36.721261","-4.421267",1,1850,75000
"6872","Manchester","","United Kingdom","53.48095","-2.23743",1,1850,404000
"6873","Manila","","Philippines","14.58","121",1,1850,114000
"6874","Mansura","Brahmanabad  ","Pakistan","25.590258","68.776944",3,1850,24000
"6875","Mantova","Mantua","Italy","45.156417","10.791375",1,1850,28000
"6876","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1850,50000
"6877","Marseille","","France","43.29695","5.38107",1,1850,139000
"6878","Masenya","","Chad","11.402536","16.171328",3,1850,20000
"6879","Mashhad","Meshhed","Iran","36.3","59.6",1,1850,45000
"6880","Mathura","Muttra","India","27.4925","77.673611",3,1850,56000
"6881","Matsumae","Fukuyama, Matsmaye (Hokkaido)","Japan","41.433333","140.116667",3,1850,65000
"6882","Mecca","","Saudi Arabia","21.42667","39.82611",1,1850,45000
"6883","Medina del Campo","","Spain","41.31239","-4.91413",1,1850,2700
"6884","Meerut","","India","28.97155","77.71934",1,1850,55000
"6885","Meknes","Takrart, Mequinez, Miknas, Meknès ","Morocco","33.89352","-5.54727",1,1850,56000
"6886","Melbourne","","Australia","-37.814","144.96332",1,1850,35000
"6887","Merida","Tiho","Mexico","20.979719","-89.615789",1,1850,25000
"6888","Merthyr Tydfil","","United Kingdom","51.748731","-3.381647",1,1850,61000
"6889","Messina","","Italy","38.19327","15.54969",1,1850,66000
"6890","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1850,170000
"6891","Milan","","Italy","45.465453","9.198786",1,1850,182000
"6892","Mirzapur","","India","24.10287","82.564433",3,1850,77000
"6893","Montreal","Montréal","Canada","45.50884","-73.58781",1,1850,48207
"6894","Moradabad","","India","28.83893","78.77684",1,1850,54000
"6895","Moscow","","Russian Federation","55.75222","37.61556",1,1850,373800
"6896","Mosul","Ak Mawsil","Iraq","36.335","43.11889",1,1850,45000
"6897","Multan","","Pakistan","30.19556","71.47528",1,1850,80000
"6898","Mumbai","Bombay","India","19.07283","72.88261",1,1850,580000
"6899","Munger","Mudgagiri, Monghyr","India","25.37262","86.490321",1,1850,40000
"6900","Munich","","Germany","48.136739","11.576756",1,1850,115000
"6901","Murcia","","Spain","37.98704","-1.13004",1,1850,42000
"6902","Murshidabad","","India","24.1839","88.27171",3,1850,96000
"6903","Muscat","","Oman","23.61387","58.5922",1,1850,60000
"6904","Mysore","","India","12.29791","76.63925",1,1850,54000
"6905","Nagoya","","Japan","35.181447","136.906397",1,1850,93000
"6906","Nagpur","","India","21.15","79.1",2,1850,111000
"6907","Nanchang","","China","28.68333","115.88333",1,1850,75000
"6908","Nancy","","France","48.68439","6.18496",1,1850,44000
"6909","Nanhai","Foshan, Fatshan","China","23.016667","113.116667",1,1850,175000
"6910","Nanjing","Nanking","China","32.05","118.766667",1,1850,50000
"6911","Nanning","","China","22.81667","108.31667",1,1850,40000
"6912","Nantes","","France","47.21725","-1.55336",1,1850,95000
"6913","Naples","","Italy","40.851775","14.268122",1,1850,413000
"6914","New Orleans","Louisiana","United States of America","29.95465","-90.07507",1,1850,132035
"6915","New York","New York","United States of America","40.714353","-74.005972",1,1850,645845
"6916","Newcastle upon Tyne","","United Kingdom","54.978253","-1.617781",2,1850,110000
"6917","Ningbo","Yinhsien, Ningpo","China","29.866667","121.55",2,1850,90000
"6918","Nizhniy Novgorod","Nishny Novgorod, Gorkiy","Russian Federation","56.3269","44.0075",1,1850,31000
"6919","Norwich","","United Kingdom","52.62783","1.29834",1,1850,67000
"6920","Nottingham","","United Kingdom","52.9536","-1.15047",1,1850,93000
"6921","Nurnberg","Nürnberg, Nuremberg","Germany","49.452031","11.07675",1,1850,51000
"6922","Oaxaca","","Mexico","17.07108","-96.71914",1,1850,25000
"6923","Odessa","Odesa","Russian Federation","46.47747","30.73262",1,1850,71392
"6924","Ogbomosho","","Nigeria","8.133333","4.25",1,1850,45000
"6925","Ohrid","Ochrida","Bulgaria","43.454967","23.380704",3,1850,7000
"6926","Oldham","","United Kingdom","53.54051","-2.1183",1,1850,71000
"6927","Oporto","Porto","Portugal","41.167972","-8.627064",1,1850,99690
"6928","Orleans","Orléans","France","47.902964","1.90925",1,1850,41000
"6929","Osaka","","Japan","34.693216","135.502082",1,1850,320000
"6930","Oyo","Katunga","Nigeria","7.85","3.93333",1,1850,25000
"6931","Padua","","Italy","45.406436","11.876761",1,1850,51000
"6932","Paisley","","United Kingdom","55.83173","-4.43254",1,1850,47000
"6933","Palembang","","Indonesia","-2.91673","104.7458",1,1850,40000
"6934","Palermo","","Italy","38.115689","13.361267",1,1850,170000
"6935","Palma","","Spain","39.56939","2.65024",1,1850,41000
"6936","Paris","","France","48.856614","2.352222",1,1850,1314000
"6937","Patna","","India","25.610533","85.14145",1,1850,226000
"6938","Pavia","","Italy","45.18446","9.16145",1,1850,27000
"6939","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,1850,53970
"6940","Philadelphia","Pennsylvania","United States of America","39.95","-75.1667",1,1850,426221
"6941","Piacenza","Fiacenza","Italy","45.04676","9.69937",1,1850,36000
"6942","Pisa","","Italy","43.71553","10.39659",1,1850,23000
"6943","Pittsburgh","Pennsylvania","United States of America","40.44062","-79.99589",1,1850,69744
"6944","Plovdiv","Philippopolis","Bulgaria","42.15","24.75",1,1850,35000
"6945","Plymouth","","United Kingdom","50.375456","-4.14305",1,1850,100000
"6946","Pochow","","China","33.8772222","115.7702778",3,1850,43000
"6947","Poitiers","","France","46.58333","0.33333",1,1850,25000
"6948","Port Louis","","Mauritius","-20.16194","57.504104",1,1850,49000
"6949","Portsmouth","","United Kingdom","50.816661","-1.083383",1,1850,77000
"6950","Potosi","Potosí ","Bolivia","-19.58361","-65.75306",1,1850,23000
"6951","Potsdam","","Germany","52.39886","13.06566",1,1850,31000
"6952","Poznan","Posen","Poland","52.40692","16.92993",1,1850,46000
"6953","Prague","","Austria","50.08804","14.42076",1,1850,117000
"6954","Preston","","United Kingdom","53.76667","-2.71667",1,1850,69000
"6955","Prizren","Frizren","Serbia","42.21389","20.73972",1,1850,28000
"6956","Providence","Rhode Island","United States of America","41.823989","-71.412833",1,1850,52946
"6957","Puebla"," Puebla de Zaragoza","Mexico","19.0514","-98.2178",1,1850,70000
"6958","Pune","Poona","India","18.52043","73.856744",1,1850,73000
"6959","Puri","Jagganath","India","19.810556","85.831389",2,1850,29705
"6960","Pyongyang","P'yongyang, Tonggoo","Dem. People's Republic of Korea","39.03385","125.75432",1,1850,62000
"6961","Qazvin","Kazvin","Iran","36.26877","50.0041",1,1850,30000
"6962","Quebec","","Canada","46.81228","-71.21454",1,1850,40000
"6963","Quito","","Ecuador","-0.22985","-78.52495",1,1850,36000
"6964","Rabat","","Morocco","34.01325","-6.83255",1,1850,36000
"6965","Rajahmundry","","India","17.00517","81.77784",1,1850,17500
"6966","Rampur","","India","28.789304","79.024952",1,1850,65000
"6967","Recife","Pernambuco","Brazil","-8.05389","-34.88111",1,1850,106000
"6968","Regensburg","Ratisbon","Germany","49.015","12.09556",1,1850,22000
"6969","Reggio di Calabria","","Italy","38.1113","15.647292",2,1850,20000
"6970","Reims","Rheims","France","49.25","4.03333",1,1850,45000
"6971","Rennes","","France","48.11198","-1.67429",1,1850,38000
"6972","Riga","","Russian Federation","56.946","24.10589",1,1850,61543
"6973","Rio de Janeiro","","Brazil","-22.90278","-43.2075",1,1850,166419
"6974","Rome","","Italy","41.89474","12.4839",1,1850,158000
"6975","Rotterdam","","Netherlands","51.9225","4.47917",1,1850,111957
"6976","Roubaix","Roubaix-Tourcoing","France","50.692706","3.177847",2,1850,70000
"6977","Rouen","","France","49.44313","1.09932",1,1850,104000
"6978","Ruse","Rustchuk","Bulgaria","43.835572","25.965656",2,1850,33000
"6979","s'Hertogenbosch","Bois-le-Duc","Netherlands","51.697819","5.303667",1,1850,21000
"6980","Saint Petersburg","Leningrad","Russian Federation","59.89444","30.26417",1,1850,502000
"6981","Saint-Omer","","France","50.750114","2.252208",1,1850,21000
"6982","Salvador","Sao Salvador, Bahia","Brazil","-12.97111","-38.51083",1,1850,100000
"6983","San Luis Potosi","San Luis Potosí  ","Mexico","22.14993","-100.9828",1,1850,30000
"6984","Sana'a ","Sanaa","Yemen","15.35472","44.20667",1,1850,40000
"6985","Santiago","","Chile","-33.45","-70.666667",1,1850,84000
"6986","Santiago de Queretaro","Santiago de Querétaro, Queretaro","Mexico","20.588792","-100.389889",2,1850,29702
"6987","Santiago Tilantongo","Tilantongo","Mexico","17.25","-97.283333",2,1850,2000
"6988","Sarajevo","Bosna-Serai, Serajevo","Bosnia and Herzegovina","43.84864","18.35644",1,1850,20000
"6989","Saratov","","Russian Federation","51.54056","46.00861",1,1850,59000
"6990","Segou","Segu, Ségou ","Mali","13.440597","-6.265319",1,1850,35000
"6991","Semarang","","Indonesia","-6.9932","110.4203",1,1850,40000
"6992","Sendai","","Japan","38.266667","140.866667",1,1850,55000
"6993","Sennar","","Sudan","13.567469","33.567203",1,1850,7000
"6994","Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,1850,183000
"6995","Serres","Serrai, Seres","Greece","41.090922","23.541319",1,1850,30000
"6996","Sevastopol","","Russian Federation","44.58883","33.5224",1,1850,43000
"6997","Seville","","Spain","37.388097","-5.982331",1,1850,117000
"6998","Shahjahanpur","","India","27.88142","79.9109",3,1850,62000
"6999","Shanghai","","China","31.22222","121.45806",1,1850,185000
"7000","Shaoxing","Shaohing","China","30","120.583333",1,1850,30000
"7001","Sheffield","","United Kingdom","53.381128","-1.470086",1,1850,141000
"7002","Shenyang","Fengtien, Mukden","China","41.79222","123.43278",1,1850,30000
"7003","Shkoder","Shkodra, Scutari","Albania","42.0743","19.527661",1,1850,38000
"7004","Shumen","Shumla","Bulgaria","43.276667","26.929167",3,1850,30000
"7005","Siena","","Italy","43.32004","11.33283",1,1850,21000
"7006","Silistra","Silistria","Bulgaria","44.114728","27.267189",1,1850,22000
"7007","Sivas","","Turkey","39.74833","37.01611",1,1850,31000
"7008","Smolensk","","Russian Federation","54.7818","32.0401",1,1850,10792
"7009","Smyrna","Izmir","Turkey","38.41273","27.13838",1,1850,150000
"7010","Sokoto","","Nigeria","13.06092","5.23902",1,1850,33000
"7011","Srinagar","","India","34.08842","74.80298",1,1850,70000
"7012","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1850,77860
"7013","Stockholm","","Sweden","59.33258","18.0649",1,1850,93070
"7014","Stockport","","United Kingdom","53.40979","-2.15761",1,1850,53000
"7015","Stoke","","United Kingdom","53.25","-2.86667",1,1850,82000
"7016","Strasbourg","Strassburg","France","48.58342","7.74296",1,1850,75000
"7017","Stuttgart","","Germany","48.78232","9.17702",1,1850,48000
"7018","Subotica","Szabadka, Maria Theresiopel","Serbia","46.100278","19.665556",2,1850,34000
"7019","Suceava","Suczawa","Romania","47.63333","26.25",1,1850,6000
"7020","Sudak","Soldaia","Russian Federation","44.84924","34.97471",1,1850,600
"7021","Sunderland","","United Kingdom","54.90465","-1.38222",2,1850,65000
"7022","Surabaya","Soerabaja","Indonesia","-7.24917","112.75083",1,1850,60000
"7023","Surakarta","Soerakarta","Indonesia","-7.55611","110.83167",1,1850,103000
"7024","Surat","","India","21.19594","72.83023",1,1850,99000
"7025","Suzhou","Soochow","China","31.3","120.6",1,1850,330000
"7026","Sydney","","Australia","-33.86785","151.20732",1,1850,48000
"7027","Szczecin","Stettin","Poland","53.416667","14.583333",2,1850,48000
"7028","Szeged","Szegedin","Hungary","46.255","20.145",2,1850,49000
"7029","Tabriz","","Iran","38.08","46.2919",1,1850,70000
"7030","Tainan City","Taiwan","China","22.983333","120.18333",3,1850,65000
"7031","Taiyuan","","China","37.87059","112.548879",1,1850,45000
"7032","Taku","Dagu forts","China","38.974444","117.673611",2,1850,40000
"7033","Targoviste","Tirgovishtea, Târgoviste ","Romania","44.924167","25.456667",1,1850,14000
"7034","Tarsus","","Turkey","36.91876","34.8784",1,1850,30000
"7035","Tashkent","","Uzbekistan","41.26465","69.21627",1,1850,50000
"7036","Taza","","Morocco","34.2167","-4.0167",1,1850,12000
"7037","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1850,34890
"7038","Tehran","Teheran","Iran","35.69439","51.42151",1,1850,70000
"7039","Thanjavur","Tanjore","India","10.786999","79.137827",1,1850,45000
"7040","Thatta","Tatta","India","24.746117","67.924336",2,1850,10000
"7041","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1850,65000
"7042","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1850,75000
"7043","Tianjin","Tientsin","China","39.14222","117.17667",1,1850,195000
"7044","Tiruchirappalli","Trichinopoly","India","10.805","78.685556",3,1850,55000
"7045","Tlaxcala","","Mexico","19.32076","-98.20959",1,1850,3463
"7046","Tokushima","","Japan","34.070269","134.554844",1,1850,46000
"7047","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1850,780000
"7048","Tombouctou","Timbuktu","Mali","16.77348","-3.00742",1,1850,13000
"7049","Toulon","","France","43.11667","5.93333",1,1850,68000
"7050","Tournai","Doornik","Belgium","50.60715","3.38932",1,1850,29000
"7051","Tours","","France","47.38333","0.68333",1,1850,33000
"7052","Trabzon","Trebizond","Turkey","41.00145","39.717806",3,1850,28000
"7053","Trieste","Triest","Italy","45.633333","13.8",2,1850,63931
"7054","Tripoli","","Libya","32.876175","13.187508",1,1850,25000
"7055","Troy","New York","United States of America","42.728411","-73.691786",1,1850,36349
"7056","Troyes","","France","48.3","4.08333",1,1850,21000
"7057","Tula","","Russian Federation","54.107722","37.573261",1,1850,54626
"7058","Tunis","","Tunisia","36.818811","10.165961",1,1850,90000
"7059","Turin","","Italy","45.07049","7.68682",1,1850,125000
"7060","Tynemouth","","United Kingdom","55.01788","-1.42559",2,1850,57000
"7061","Utrecht","","Netherlands","52.09083","5.12222",1,1850,38000
"7062","Vadodara","Baroda","India","22.30731","73.181098",3,1850,100000
"7063","Valencia","","Spain","39.469908","-0.376289",1,1850,100000
"7064","Valladolid","","Spain","41.65518","-4.72372",1,1850,40000
"7065","Valletta","Valetta","Malta","35.89972","14.51472",1,1850,50000
"7066","Valparaiso","","Chile","-33.05","-71.6167",1,1850,45000
"7067","Varanasi","Benares","India","25.317645","82.973914",2,1850,185000
"7068","Veliko Tarnovo","Veliko, Tarnovo, Trnovo","Bulgaria","43.083333","25.65",2,1850,15000
"7069","Vellore","","India","12.9184","79.13255",1,1850,51408
"7070","Venice","","Italy","45.440847","12.315514",1,1850,141000
"7071","Verona","","Italy","45.43419","10.99779",1,1850,52000
"7072","Versailles","","France","48.8","2.13333",1,1850,35000
"7073","Vicenza","","Italy","45.545478","11.535422",1,1850,22000
"7074","Vidin","","Bulgaria","43.99","22.8725",1,1850,23000
"7075","Vienna","Wien","Austria","48.20849","16.37208",1,1850,426415
"7076","Vilnius","Vilna","Lithuania","54.683333","25.283333",1,1850,55916
"7077","Voronezh","","Russian Federation","51.67204","39.1843",1,1850,40000
"7078","Wakayama","","Japan","34.225986","135.167508",1,1850,55000
"7079","Wanxian","Wanhsien","China","30.9","108.467",3,1850,45000
"7080","Warsaw","","Poland","52.22977","21.01178",1,1850,163000
"7081","Washington D.C.","Washington","United States of America","38.914144","-77.0234",1,1850,48367
"7082","Wenzhou","Wenchow, Luchow","China","27.99942","120.66682",1,1850,50000
"7083","Wolverhampton","","United Kingdom","52.58547","-2.12296",1,1850,114000
"7084","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1850,115000
"7085","Wuhan","Wuchang","China","30.58333","114.26667",1,1850,185000
"7086","Wuhu","","China","31.33728","118.37351",1,1850,72000
"7087","Wuppertal","Barmen-Elberfeld","Germany","51.268752","7.18026",2,1850,75000
"7088","Wurzburg","Würzburg ","Germany","49.791558","9.953694",1,1850,24000
